City,Label,Month,Year,Date,Day of Week,Area,SQKM,Count
Sumy,mar_2022_17,3,2022,17/03/2022 8:29,3,0.021886228,170.1235176,535
Sumy,mar_2022_20,3,2022,20/03/2022 8:39,6,0.024127633,174.648606,177
Sumy,mar_2022_22,3,2022,22/03/2022 8:55,1,0.016778876,121.7033641,999
Sumy,mar_2022_23,3,2022,23/03/2022 8:33,2,0.01650315,123.1265336,3239
Sumy,may_2021_25,5,2021,25/05/2021 8:41,1,0.022803238,165.0125919,2267
Sumy,may_2022_04,5,2022,04/05/2022 9:12,2,0,4.822293737,0
Sumy,nov_2020_04,11,2020,04/11/2020 8:45,2,0.000392961,4.585219784,11
Sumy,oct_2019_15,10,2019,15/10/2019 9:18,1,0.024306602,175.2380983,2972
Sumy,oct_2021_01,10,2021,01/10/2021 8:35,4,0.024437974,175.4451198,2652
Sumy,sep_2020_19,9,2020,19/09/2020 9:02,5,0.023951013,173.2351312,6898
Ternopil,aug_2022_25,8,2022,25/08/2022 9:37,3,0.01344042,100.8888868,16124
Ternopil,feb_2022_03,2,2022,03/02/2022 9:19,3,0.017007154,129.2630908,1028
Ternopil,jan_2019_19,1,2019,19/01/2019 9:41,5,0.011387379,85.35685045,1097
Ternopil,jul_2019_04,7,2019,04/07/2019 9:40,3,0.013450504,100.9489878,1847
Ternopil,jul_2019_29,7,2019,29/07/2019 9:20,0,0.018504062,139.4464246,2794
Ternopil,jun_2019_20,6,2019,20/06/2019 9:07,3,0.015764233,118.8734188,4462
Ternopil,jun_2019_29,6,2019,29/06/2019 9:25,5,0.014441726,108.5902585,48
Ternopil,mar_2020_29,3,2020,29/03/2020 9:34,6,0.01770037,133.6432459,3656
Ternopil,mar_2022_22,3,2022,22/03/2022 9:54,1,0.018213804,137.5518296,3496
Ternopil,mar_2022_27,3,2022,27/03/2022 9:35,6,0.012405602,93.98509602,7080
Ternopil,may_2022_01,5,2022,01/05/2022 9:24,6,0.011853704,90.48514771,5474
Ternopil,nov_2019_05,11,2019,05/11/2019 9:50,1,0.00440246,33.60771336,1626
Ternopil,oct_2019_22,10,2019,22/10/2019 9:29,1,0.014128088,106.2905256,8048
Ternopil,oct_2021_06,10,2021,06/10/2021 9:24,2,0.013206394,101.2711503,11983
Ternopil,sep_2020_21,9,2020,21/09/2020 9:26,0,0.016750696,126.9964267,12782
Udobne,aug_2021_09,8,2021,09/08/2021 9:07,0,0.018989094,155.7525047,106
Udobne,jul_2019_06,7,2019,06/07/2019 9:15,5,0.012736134,101.6042245,352
Udobne,jul_2021_20,7,2021,20/07/2021 9:20,1,0.022927804,187.0600346,145
Udobne,may_2022_08,5,2022,08/05/2022 8:53,6,0.009636957,79.62630195,601
Udobne,oct_2021_24,10,2021,24/10/2021 9:10,6,0.009331057,76.40935551,79
Udobne,sep_2019_16,9,2019,16/09/2019 9:16,0,0.012403832,101.3780661,201
Udobne,sep_2022_30,9,2022,30/09/2022 9:26,4,0.002310326,18.79799682,61
Uzhhorod,apr_2019_30,4,2019,30/04/2019 9:35,1,0.032087062,245.8130348,1855
Uzhhorod,apr_2022_10,4,2022,10/04/2022 9:43,6,0.00916968,71.67243457,2569
Uzhhorod,apr_2022_14,4,2022,14/04/2022 9:50,3,0.00941953,73.38299294,11368
Uzhhorod,apr_2022_15,4,2022,15/04/2022 9:26,4,0.014816998,117.1711229,2172
Uzhhorod,apr_2022_30,4,2022,30/04/2022 10:00,5,0.013945296,109.638682,6513
Uzhhorod,dec_2021_09,12,2021,09/12/2021 9:36,3,0.024317167,192.1813822,1817
Uzhhorod,feb_2022_28,2,2022,28/02/2022 9:49,0,0.008372545,64.93984951,1947
Uzhhorod,jul_2020_05,7,2020,05/07/2020 9:26,6,0.023951464,186.1992648,787
Uzhhorod,jun_2019_01,6,2019,01/06/2019 9:15,5,0.020316891,160.428993,1562
Uzhhorod,jun_2019_10,6,2019,10/06/2019 9:26,0,0.032087062,245.8129889,2061
Uzhhorod,mar_2019_31,3,2019,31/03/2019 10:11,6,0.024738742,190.1251046,7957
Uzhhorod,mar_2022_03,3,2022,03/03/2022 9:58,3,0.030044643,232.1851252,100
Uzhhorod,mar_2022_19,3,2022,19/03/2022 9:42,5,0,4.989793442,0
Uzhhorod,mar_2022_27,3,2022,27/03/2022 9:32,6,0.032087062,245.8129225,7193
Uzhhorod,mar_2022_28,3,2022,28/03/2022 9:50,0,0.014266829,112.859674,9811
Uzhhorod,may_2022_12,5,2022,12/05/2022 9:53,3,0.016402446,125.9078512,18076
Uzhhorod,oct_2019_17,10,2019,17/10/2019 9:50,3,0.017716466,137.8073466,7628
Velyki_Kopani,apr_2021_25,4,2021,25/04/2021 8:48,6,0.002859247,23.58333531,52
Velyki_Kopani,apr_2022_22,4,2022,22/04/2022 8:41,4,0.005636424,44.81232776,35
Velyki_Kopani,aug_2019_19,8,2019,19/08/2019 9:14,0,0.000369213,2.961792146,2
Velyki_Kopani,aug_2021_22,8,2021,22/08/2021 9:05,6,0.002933066,23.78202788,1
Velyki_Kopani,jul_2019_12,7,2019,12/07/2019 9:10,4,0,2.62538988,0
Velyki_Kopani,jul_2022_16,7,2022,16/07/2022 9:00,5,0.01067004,86.23492183,542
Velyki_Kopani,mar_2021_04,3,2021,04/03/2021 9:09,3,0.003773327,30.21220161,96
Velyki_Kopani,mar_2022_16,3,2022,16/03/2022 9:33,2,0.010918963,88.2580549,2
Velyki_Kopani,may_2021_06,5,2021,06/05/2021 8:44,3,0.011051821,89.21734096,368
Velyki_Kopani,may_2021_27,5,2021,27/05/2021 9:10,3,0.008802957,70.98349972,66
Velykodolynske,apr_2020_19,4,2020,19/04/2020 9:09,6,0.000848943,7.084069816,27
Velykodolynske,apr_2020_20,4,2020,20/04/2020 8:57,0,0.006596954,53.1987273,4080
Velykodolynske,aug_2019_11,8,2019,11/08/2019 9:05,6,0.005744427,46.260411,3949
Velykodolynske,aug_2019_14,8,2019,14/08/2019 9:34,2,0.005746207,46.27475677,4716
Velykodolynske,aug_2019_17,8,2019,17/08/2019 9:20,5,0.008584559,68.79968219,45
Velykodolynske,aug_2021_15,8,2021,15/08/2021 9:02,6,0.008479071,68.29440349,8034
Velykodolynske,aug_2021_28,8,2021,28/08/2021 9:08,5,0.000440366,3.552245207,852
Velykodolynske,feb_2020_02,2,2020,02/02/2020 8:58,6,0.001347083,10.9537128,52
Velykodolynske,feb_2022_26,2,2022,26/02/2022 8:42,5,0.007964072,64.27471154,2330
Velykodolynske,jan_2019_09,1,2019,09/01/2019 8:53,2,0,41.09640188,0
Velykodolynske,jan_2019_17,1,2019,17/01/2019 9:23,3,0.00112686,9.219552547,19
Velykodolynske,jan_2020_11,1,2020,11/01/2020 9:15,5,0.000495932,4.266903968,32
Velykodolynske,jan_2020_14,1,2020,14/01/2020 8:59,1,0.000601388,5.008547832,8
Velykodolynske,jul_2019_25,7,2019,25/07/2019 8:45,3,0.005322688,42.80299344,2037
Velykodolynske,jul_2021_20,7,2021,20/07/2021 9:20,1,0.008584559,68.79968219,1674
Velykodolynske,jul_2021_31,7,2021,31/07/2021 9:15,5,0.008584559,68.79995082,4493
Velykodolynske,jun_2019_30,6,2019,30/06/2019 9:19,6,0.008584559,68.7996831,5768
Velykodolynske,jun_2021_29,6,2021,29/06/2021 8:54,1,0.001929369,15.98984253,328
Velykodolynske,mar_2020_08,3,2020,08/03/2020 9:17,6,0.008345161,67.32771287,2812
Velykodolynske,mar_2021_23,3,2021,23/03/2021 9:04,1,0.004116233,33.51005186,2737
Velykodolynske,mar_2022_16,3,2022,16/03/2022 9:19,2,0.003652424,29.37944098,21
Velykodolynske,mar_2022_27,3,2022,27/03/2022 9:15,6,0.005843834,47.17285581,19
Velykodolynske,mar_2022_30,3,2022,30/03/2022 8:43,2,0.000246764,2.023246227,1
Velykodolynske,may_2020_04,5,2020,04/05/2020 9:17,0,0.006832995,55.51519164,3286
Velykodolynske,may_2021_22,5,2021,22/05/2021 8:54,5,0.000309191,2.537712851,5
Velykodolynske,may_2022_12,5,2022,12/05/2022 9:20,3,0.00373656,31.2063226,223
Velykodolynske,may_2022_20,5,2022,20/05/2022 9:00,4,0.008584559,68.79968219,3550
Velykodolynske,may_2022_28,5,2022,28/05/2022 9:30,5,0.008458261,68.28375474,353
Velykodolynske,nov_2020_27,11,2020,27/11/2020 8:45,4,0.000914273,7.573399238,87
Velykodolynske,sep_2020_20,9,2020,20/09/2020 9:11,6,0.002404558,19.68838049,858
Velykodolynske,sep_2020_27,9,2020,27/09/2020 8:56,6,0.006785812,54.73356336,1529
Velykodolynske,sep_2021_09,9,2021,09/09/2021 8:59,3,0.008584559,68.79968219,2282
Vinnytsia,apr_2019_06,4,2019,06/04/2019 9:17,5,0.001038974,8.026510466,5
Vinnytsia,apr_2020_03,4,2020,03/04/2020 9:27,4,0.027579567,212.525271,9278
Vinnytsia,aug_2019_07,8,2019,07/08/2019 9:23,2,0.027579567,212.5252607,24251
Vinnytsia,aug_2020_26,8,2020,26/08/2020 9:17,2,0.009099682,68.68113219,7118
Vinnytsia,aug_2022_23,8,2022,23/08/2022 9:24,1,0.027579567,212.5253324,7308
Vinnytsia,feb_2019_21,2,2019,21/02/2019 9:35,3,0,212.5252759,0
Vinnytsia,feb_2022_23,2,2022,23/02/2022 9:32,2,0.027579567,212.5252922,8334
Vinnytsia,mar_2020_04,3,2020,04/03/2020 9:25,2,0.019409069,150.3132867,290
Vinnytsia,mar_2020_12,3,2020,12/03/2020 9:18,3,0.017810824,137.6386325,16861
Vinnytsia,mar_2022_31,3,2022,31/03/2022 8:58,3,0.027579567,212.5252722,26317
Vinnytsia,sep_2020_06,9,2020,06/09/2020 9:26,6,0.021036567,158.1167647,7251
Vinnytsia,sep_2020_14,9,2020,14/09/2020 9:16,0,0.008965985,67.61865364,7341
Zaporizhzhia,apr_2019_20,4,2019,20/04/2019 9:02,5,0.009841319,78.16016023,339
Zaporizhzhia,apr_2019_27,4,2019,27/04/2019 9:02,5,0.007047198,55.95520645,5732
Zaporizhzhia,aug_2021_27,8,2021,27/08/2021 8:52,4,0.058417301,459.9928288,13178
Zaporizhzhia,aug_2022_10,8,2022,10/08/2022 8:59,2,0.013105197,102.928331,1076
Zaporizhzhia,aug_2022_22,8,2022,22/08/2022 8:50,0,0.034669529,274.0019703,29608
Zaporizhzhia,aug_2022_29,8,2022,29/08/2022 9:01,0,0.008228682,66.33359195,7092
Zaporizhzhia,b_s1,8,2021,27/08/2021 8:52,4,0.058417301,459.9928288,13178
Zaporizhzhia,feb_2019_19,2,2019,19/02/2019 8:51,1,0.001303097,10.44293387,26
Zaporizhzhia,jan_2020_23,1,2020,23/01/2020 8:25,3,0.005354901,42.99473248,27
Zaporizhzhia,mar_2020_19,3,2020,19/03/2020 9:04,3,0.058417301,459.9932008,3576
Zaporizhzhia,mar_2022_12,3,2022,12/03/2022 8:25,5,0.024945738,197.415535,879
Zaporizhzhia,may_2022_06,5,2022,06/05/2022 8:51,4,0.022966583,189.261493,11919
Zaporizhzhia,oct_2020_09,10,2020,09/10/2020 8:49,4,0.029264021,234.2160154,1841
Zaporizhzhia,sep_2019_12,9,2019,12/09/2019 8:56,3,0.033814757,269.7492163,15801
Zaporizhzhia,sep_2019_19,9,2019,19/09/2019 9:07,3,0.055730337,441.5245716,14621
Zhytomyr,aug_2019_25,8,2019,25/08/2019 9:26,6,0.021331832,159.6231489,441
Zhytomyr,aug_2022_18,8,2022,18/08/2022 9:25,3,0.021100373,156.5860897,14396
Zhytomyr,aug_2022_25,8,2022,25/08/2022 9:50,3,0.006545158,49.63823636,267
Zhytomyr,dec_2019_04,12,2019,04/12/2019 9:12,2,0.024781027,182.4521179,2914
Zhytomyr,dec_2021_04,12,2021,04/12/2021 9:11,5,0.02486459,182.5586361,2388
Zhytomyr,feb_2019_21,2,2019,21/02/2019 9:35,3,0.012553734,95.34743993,313
Zhytomyr,feb_2020_06,2,2020,06/02/2020 9:25,3,0.01311884,99.87502929,4462
Zhytomyr,feb_2022_14,2,2022,14/02/2022 9:22,0,0.002310876,17.3797608,21
Zhytomyr,feb_2022_22,2,2022,22/02/2022 9:17,1,0.022276553,166.2144544,5370
Zhytomyr,feb_2022_23,2,2022,23/02/2022 9:31,2,0.012332246,93.61462838,10
Zhytomyr,jan_2019_24,1,2019,24/01/2019 9:21,3,0.013161481,100.9781143,1372
Zhytomyr,mar_2019_23,3,2019,23/03/2019 9:44,5,0.023580663,174.1241793,8163
Zhytomyr,may_2021_11,5,2021,11/05/2021 8:58,1,0.000258032,1.986485816,17
Zhytomyr,sep_2020_14,9,2020,14/09/2020 9:16,0,0.020755914,154.0879173,15032
Zhytomyr,sep_2021_10,9,2021,10/09/2021 9:04,4,0,2.354827419,0
