cloudCover,offNadirAngle,sunElevation,sunAzimuth,legacyId,city,acquisitionDate,date
"0.005712623,0.0675557","31.142872,30.642248","35.28122,35.235176","170.84433,170.43439","10300100CF30C700,10300100CF90D900",Kyiv,"2022-03-10 09:38:04,2022-03-10 09:37:54",mar_2022_10
0,29.321478,29.886297,164.05345,10500500F8DD9F00,Kyiv,2021-10-15 08:47:10,oct_2021_15
"0.00094579696,0.0030816302,0.00078963954","16.340311,28.120132,22.888695","44.10058,44.35889,44.140217","165.50645,165.85527,165.43881","1040050011DCE100,1040050011DCE300,1040050011DCE200",Kyiv,"2019-04-03 09:19:58,2019-04-03 09:20:24,2019-04-03 09:20:13",apr_2019_03
"0,0,0","10.947711,5.4767504,16.237637","30.177626,30.225872,30.117382","161.5485,161.83476,161.25505","10300100CE189300,10300100CD23CC00,10300100CEA2D200",Kyiv,"2022-02-28 09:06:16,2022-02-28 09:06:27,2022-02-28 09:06:05",feb_2022_28
0.016533619,24.71906,54.908447,162.37598,105005006CDD5600,Kyiv,2019-08-06 09:21:44,aug_2019_06
"0.019130094,0.0","34.7062,28.020073","38.736385,40.114372","154.65617,159.80038","1030540018DF2C00,1040010073D06600",Kyiv,"2022-03-25 08:47:15,2022-03-25 09:03:15",mar_2022_25
"0.0,0.00012638321,0.001695238","14.863347,2.5900276,27.301544","32.03691,32.08189,32.027245","167.23044,167.30974,167.14516","1040050010DC9900,1040050010DC9800,1040050010DC9A00",Kyiv,"2019-03-03 09:26:24,2019-03-03 09:26:01,2019-03-03 09:26:48",mar_2019_03
0.012909692,14.104997,57.107998,163.91518,10300100D3CF3500,Kyiv,2022-05-12 09:18:15,may_2022_12
0.011261745,24.157425,56.602215,168.2972,10300100D3121A00,Kyiv,2022-05-09 09:28:29,may_2022_09
0.0022550158,12.423947,36.591682,164.93723,104001004A2C6D00,Kyiv,2019-03-15 09:17:33,mar_2019_15
0.13203345,10.902252,44.885963,165.15355,10300100C5943A00,Kyiv,2021-09-07 09:14:28,sep_2021_07
"0.06911008,0.021237817","35.40657,10.443915","34.094944,34.375713","159.43172,159.85097","10300100CEB5FA00,10300100CF2EF200",Kyiv,"2022-03-11 09:00:22,2022-03-11 09:01:47",mar_2022_11
0.018291472,19.477837,37.489216,166.28607,104005002ADBCA00,Kyiv,2020-09-26 09:05:30,sep_2020_26
"0.005321874,0.0","26.63857,20.635101","27.509466,27.534174","161.41103,161.569","103001008B67B600,103001008CB5DF00",Mamalyha,"2019-02-16 09:20:48,2019-02-16 09:20:31",feb_2019_16
0,7.608519,26.074314,168.71657,10300500C2F89A00,Mamalyha,2021-11-03 09:14:39,nov_2021_03
0.1162323,21.917656,61.275063,143.46834,10500500A4DD5300,Mamalyha,2020-06-29 09:04:54,jun_2020_29
0,26.231573,20.326117,168.60977,10300100B2035400,Mamalyha,2021-01-16 09:38:30,jan_2021_16
0.11811362,24.547905,35.11972,157.35834,103001008C890E00,Mamalyha,2019-03-10 09:11:10,mar_2019_10
"0.0,0.036883313","7.7998323,14.696661","50.75178,50.756874","160.09259,160.2324","10500500B0DD8C00,10500500B0DD8B00",Mamalyha,"2020-08-26 09:25:07,2020-08-26 09:24:42",aug_2020_26
0.06221001,31.655766,45.31026,152.02362,105005000FDEDC00,Mamalyha,2022-04-06 08:58:42,apr_2022_06
0.034945615,29.07981,64.436844,160.82663,10300500B7F90000,Mamalyha,2021-06-25 09:40:22,jun_2021_25
"0.0005860147,0.0","24.887733,29.656883","33.814907,33.765476","165.31557,164.90561","104005002EDC1900,104005002EDC1800",Kremenchuk,"2021-03-04 09:08:53,2021-03-04 09:08:22",mar_2021_04
0.070594534,23.066378,40.567112,166.90341,1040010049220F00,Kremenchuk,2019-03-21 09:13:56,mar_2019_21
0,25.884474,39.485443,167.6549,1030050084F95100,Kremenchuk,2019-03-18 09:15:29,mar_2019_18
0,25.34698,25.10698,167.20854,1050050085DD3C00,Kremenchuk,2020-02-08 09:11:28,feb_2020_08
0,19.54318,29.28924,163.76822,104005003DDCDF00,Kremenchuk,2022-02-21 09:02:18,feb_2022_21
"0,0","21.191393,14.449632","19.643206,19.583832","166.51285,166.2612","104005002CDCE600,104005002CDCE500",Kremenchuk,"2021-01-18 09:02:19,2021-01-18 09:01:59",jan_2021_18
"0.019534212,0.014096427","26.653193,28.878504","52.398857,52.3247","148.12166,147.80052","10300100C3501D00,10300100C3383B00",Kremenchuk,"2021-08-12 08:32:54,2021-08-12 08:33:05",aug_2021_12
0,25.320522,32.585133,176.34604,10400100528A1500,Kremenchuk,2019-10-15 09:19:17,oct_2019_15
0,10.518621,18.749567,162.84454,10400100670A9C00,Kremenchuk,2021-01-17 08:46:56,jan_2021_17
0,11.871464,27.597706,163.50117,10400100577B6B00,Kremenchuk,2020-02-17 09:00:39,feb_2020_17
0.008980681,27.565813,51.233288,170.53023,1040050018DC9500,Kremenchuk,2019-08-26 09:24:57,aug_2019_26
"0.0,0.00011611517","13.266785,18.451138","46.789387,46.795822","169.4871,169.81581","1040050019DBF700,1040050019DBF800",Kremenchuk,"2019-09-07 09:15:39,2019-09-07 09:15:51",sep_2019_07
0,11.665571,35.819386,166.98625,1040050039DC2A00,Kremenchuk,2021-10-04 08:53:20,oct_2021_04
0.005291876,16.465244,51.663815,164.64366,104001004AC1E500,Kremenchuk,2019-04-21 09:06:55,apr_2019_21
"0.0267936,0.006011127","19.48139,15.931727","20.830303,20.853704","168.88931,169.03354","1030010089A03E00,103001008B6BE100",Kremenchuk,"2019-01-20 09:13:05,2019-01-20 09:12:47",jan_2019_20
0,16.909775,47.200676,165.02287,10300100D0D79200,Kremenchuk,2022-04-07 09:07:35,apr_2022_07
0,20.273106,37.34081,156.80367,10300100CF22A500,Kremenchuk,2022-03-17 08:41:30,mar_2022_17
0.08172593,11.063787,47.837894,168.99702,1040050012DC2F00,Bila_Tserkva,2019-04-10 09:30:52,apr_2019_10
0.0006209407,22.107347,43.229332,163.61935,104005002FDC4E00,Bila_Tserkva,2021-03-30 09:16:26,mar_2021_30
0,27.163488,22.210272,175.09477,104005003ADCE000,Bila_Tserkva,2021-11-13 09:24:43,nov_2021_13
0.00041573052,25.596884,36.892216,173.90268,10300500BFF99B00,Bila_Tserkva,2021-10-01 09:29:40,oct_2021_01
0,19.754757,62.213963,158.9061,1040050015DC1200,Bila_Tserkva,2019-06-11 09:17:38,jun_2019_11
0.00041883628,27.77688,53.22434,164.17493,10300100C3BEF300,Bila_Tserkva,2021-08-16 09:25:34,aug_2021_16
0.010225908,29.168549,31.285908,167.85486,10300500A9F9A800,Bila_Tserkva,2020-10-14 09:02:35,oct_2020_14
0.009143073,7.41768,63.029896,163.41241,1040050015DC8200,Bila_Tserkva,2019-06-18 09:28:02,jun_2019_18
0,16.83618,21.254143,171.01999,104001004643F800,Bila_Tserkva,2019-01-25 09:36:37,jan_2019_25
0,24.393513,52.0374,157.25385,1050050055DD9F00,Bila_Tserkva,2019-04-26 09:00:25,apr_2019_26
0,20.642736,45.059387,167.73178,103001008D868F00,Bila_Tserkva,2019-04-03 09:27:57,apr_2019_03
"0.0,0.0005224524","24.066093,24.231417","26.51093,26.480553","166.98232,166.77234","104005002ADCE400,104005002ADCE300",Bila_Tserkva,"2020-10-27 08:55:49,2020-10-27 08:55:02",oct_2020_27
"0.0004801318,0.0","2.3369029,26.712622","27.398224,27.194176","170.42296,170.85844","10300100C83A6300,10300100C7597B00",Bila_Tserkva,"2021-10-26 09:08:50,2021-10-26 09:09:47",oct_2021_26
0.0077166334,27.592197,32.71741,166.80763,1040050010DC9B00,Bila_Tserkva,2019-03-03 09:27:02,mar_2019_03
0.06270084,15.205213,57.67595,163.10579,10300100D2BD1000,Bila_Tserkva,2022-05-12 09:18:23,may_2022_12
0.06427159,22.69771,49.45182,162.70956,1040050028DC6D00,Bila_Tserkva,2020-08-26 09:16:09,aug_2020_26
0.15672629,27.438402,45.76751,165.944,1040050019DC2F00,Zaporizhzhia,2019-09-12 08:56:47,sep_2019_12
"0.31909493,0.30703226,0.12726253","25.900267,29.401981,22.30491","50.934322,50.921585,50.99406","161.06752,160.86803,161.248","1040050037DBFE00,1040050037DBFF00,1040050037DBFD00",Zaporizhzhia,"2021-08-27 08:52:50,2021-08-27 08:53:00,2021-08-27 08:52:40",aug_2021_27
"0.16338576,0.10274091","29.469082,24.954626","43.539333,43.52546","171.05434,171.21872","1040050019DC9B00,1040050019DC9A00",Zaporizhzhia,"2019-09-19 09:07:31,2019-09-19 09:07:19",sep_2019_19
0,12.384713,29.424818,162.99895,1050050045DD9800,Zaporizhzhia,2019-02-19 08:51:51,feb_2019_19
"0.31909493,0.30703226,0.12726253","25.900267,29.401981,22.30491","50.934322,50.921585,50.99406","161.06752,160.86803,161.248","1040050037DBFE00,1040050037DBFF00,1040050037DBFD00",Zaporizhzhia,"2021-08-27 08:52:50,2021-08-27 08:53:00,2021-08-27 08:52:40",b_s1
0,16.213333,53.128662,165.51917,1030050087F93E00,Zaporizhzhia,2019-04-20 09:02:10,apr_2019_20
"0.00020162773,0.00036895124","30.761293,26.437464","41.461803,41.479298","165.52737,165.68991","10300100A58A3D00,10300100A5C49B00",Zaporizhzhia,"2020-03-19 09:04:09,2020-03-19 09:03:45",mar_2020_19
0.10162235,27.005877,20.140118,158.89511,103001009EABF000,Zaporizhzhia,2020-01-23 08:25:48,jan_2020_23
0,27.879921,35.82418,153.93884,10300100CF261100,Zaporizhzhia,2022-03-12 08:25:49,mar_2022_12
0.00011539775,10.072665,55.368713,164.94191,1040050013DBF400,Zaporizhzhia,2019-04-27 09:02:51,apr_2019_27
0,12.313455,57.59872,159.63567,1050050016DEBC00,Zaporizhzhia,2022-05-06 08:50:59,may_2022_06
"0.0,0.0037106401","17.896452,19.987364","35.233173,35.18916","168.67345,168.31546","10300500A9F98700,10300500A9F98400",Zaporizhzhia,"2020-10-09 08:48:59,2020-10-09 08:47:48",oct_2020_09
0.15278593,26.758163,54.33475,157.8413,103054001BDF2700,Donetsk,2022-04-27 08:32:42,apr_2022_27
"0,0","36.793896,38.850792","37.340885,37.171665","150.68413,150.37025","10300100CE7C1200,10300100CE579000",Donetsk,"2022-03-18 08:04:36,2022-03-18 08:04:15",mar_2022_18
0,30.479984,61.435257,167.25655,103001009243D400,Donetsk,2019-05-20 08:59:37,may_2019_20
"0.0,0.000426093","24.371712,20.91494","54.751637,54.408447","164.3059,164.8057","105054001DDDD800,105054001DDDD900",Donetsk,"2022-04-25 08:50:38,2022-04-25 08:50:00",apr_2022_25
0.10908445,26.307308,44.31329,163.57388,104001006E285000,Donetsk,2021-09-14 08:37:03,sep_2021_14
0.19982916,24.956263,54.07632,163.2013,104001005FC0B800,Donetsk,2020-08-18 08:52:00,aug_2020_18
"0.0,0.00037972763,0.00015566598","3.5376625,3.3573315,8.0222845","39.38551,39.332626,39.4383","160.52336,160.2279,160.82251","10300100A2934B00,10300100A413EE00,10300100A3A78600",Donetsk,"2020-03-17 08:37:08,2020-03-17 08:36:59,2020-03-17 08:37:18",mar_2020_17
0,17.201628,62.031593,151.54262,10500500A7DD4B00,Donetsk,2020-07-12 08:40:00,jul_2020_12
0.0016303333,35.65818,57.663937,158.27927,1040010076432200,Donetsk,2022-05-07 08:38:57,may_2022_07
0,13.250276,37.437836,171.26538,103001009A079600,Donetsk,2019-10-03 08:49:48,oct_2019_03
"0.13496801,0.14281991","25.979116,18.489328","27.12852,27.147072","166.37929,166.47498","10500100197FDE00,10500100197FDD00",Donetsk,"2019-10-31 08:22:56,2019-10-31 08:22:28",oct_2019_31
0.004476324,28.661133,21.47208,166.13434,1040010063AA9D00,Donetsk,2020-11-19 08:18:58,nov_2020_19
0,7.023201,53.799232,158.19957,10500500D1DD4800,Donetsk,2021-04-25 08:34:53,apr_2021_25
0.004357012,30.125454,18.10121,166.19382,1040010056C1B400,Donetsk,2019-12-20 08:27:44,dec_2019_20
0.04576994,17.2231,62.815643,163.4139,1030010092555A00,Donetsk,2019-05-31 08:53:47,may_2019_31
"0.0,0.016279688,0.011726659","29.547232,22.067505,24.425743","32.778748,32.7612,32.793034","171.2306,171.32578,170.9578","1040050039DCBF00,1040050039DCBD00,1040050039DCBE00",Donetsk,"2021-10-16 08:44:40,2021-10-16 08:44:16,2021-10-16 08:44:31",b_s1
0.0006654848,36.072773,41.098705,151.34679,10300100CFD03D00,Donetsk,2022-03-26 08:09:35,mar_2022_26
0.001638749,24.522472,49.582947,165.79477,10300100A4972800,Donetsk,2020-04-10 08:52:35,apr_2020_10
0,23.039846,64.1654,162.22064,1030010096084C00,Donetsk,2019-06-27 08:58:57,jun_2019_27
0,26.06337,33.25006,171.6044,103001009ACE4000,Donetsk,2019-10-14 08:45:44,oct_2019_14
0,22.14657,57.00925,154.05374,103054001BDF3500,Donetsk,2022-05-08 08:26:01,may_2022_08
0,28.987768,44.4874,168.56894,10500500F2DD6100,Donetsk,2021-09-15 08:51:51,sep_2021_15
0.00014017674,25.439243,59.765995,142.76143,10500100259F3300,Donetsk,2021-07-13 08:17:06,jul_2021_13
0.16720472,27.245302,61.65554,156.80652,104001004C088700,Donetsk,2019-05-27 08:40:46,may_2019_27
"0.0,0.016279688,0.011726659","29.547232,22.067505,24.425743","32.778748,32.7612,32.793034","171.2306,171.32578,170.9578","1040050039DCBF00,1040050039DCBD00,1040050039DCBE00",Donetsk,"2021-10-16 08:44:40,2021-10-16 08:44:16,2021-10-16 08:44:31",oct_2021_16
0.002529402,21.335186,64.2263,157.03835,10300500B7F89C00,Donetsk,2021-06-21 08:47:53,jun_2021_21
"0,0","21.636396,29.99634","63.225708,63.31061","156.14073,156.1494","10300100ABB82000,10300100A9D35500",Donetsk,"2020-07-06 08:48:11,2020-07-06 08:48:52",jul_2020_06
0,30.764957,23.507767,177.8533,103001009E0CFC00,Donetsk,2019-11-15 09:06:28,nov_2019_15
0.05456854,17.505617,56.624992,151.7589,104001005F336300,Donetsk,2020-08-04 08:31:14,aug_2020_04
"0.0,0.00034208005,0.0","27.835218,21.681238,5.3867946","41.122845,41.205803,41.16067","168.29288,168.54817,168.46373","104005001ADBD000,104005001ADBD100,104005001ADBD400",Donetsk,"2019-09-24 08:46:01,2019-09-24 08:46:14,2019-09-24 08:46:56",sep_2019_24
"0.0,0.00011076446","25.29099,27.863604","28.269106,28.241339","164.39061,164.19766","10300500C6F91A00,10300500C6F91B00",Donetsk,"2022-02-15 08:46:29,2022-02-15 08:46:38",feb_2022_15
0.001523899,20.462812,18.038052,165.6366,1040010055292700,Donetsk,2020-01-02 08:34:09,jan_2020_02
0,23.93402,35.311375,163.60753,10500500B7DD9A00,Donetsk,2020-10-07 08:23:29,oct_2020_07
0.08885961,30.11765,45.381725,169.28368,1030540018DF3000,Donetsk,2022-03-30 09:02:16,mar_2022_30
0,9.107155,61.97488,150.1416,10500500E3DD6200,Donetsk,2021-07-08 08:34:54,jul_2021_08
0,25.059683,37.207314,163.21997,104001007386DE00,Donetsk,2022-03-11 08:45:59,mar_2022_11
0,29.057993,28.397526,163.68834,104005001EDCEB00,Donetsk,2020-02-16 08:45:03,feb_2020_16
0.00071439793,20.359869,39.207767,160.98677,10500500B6DD6B00,Donetsk,2020-09-26 08:20:15,sep_2020_26
0.0023530552,29.718294,41.7111,173.59578,104001005192E400,Donetsk,2019-09-25 09:02:45,sep_2019_25
0.0077513414,27.325306,31.202183,174.5498,10300100C8274C00,Donetsk,2021-10-21 08:54:00,oct_2021_21
0,14.917862,59.684875,162.04506,10300100BE4CC800,Kharkiv,2021-05-22 08:53:20,may_2021_22
"3.2995667e-05,0.0002517221","19.772293,24.689371","45.035595,45.121395","156.1,156.55234","105001001C682800,105001001C682900",Kharkiv,"2020-04-07 08:30:12,2020-04-07 08:30:40",apr_2020_07
"0,0","8.081193,18.908424","17.207956,17.245028","166.55614,166.80264","1040010072834E00,1040010072151F00",Kharkiv,"2022-01-13 08:48:06,2022-01-13 08:48:35",jan_2022_13
0,21.31863,52.353355,163.14467,1040010076C37200,Kharkiv,2022-04-25 08:50:03,apr_2022_25
"0.10851631,0.011352065","23.980896,25.905981","28.463938,28.42815","166.91089,166.67566","10300100CE845300,10300100CE4EE600",Kharkiv,"2022-02-20 09:01:33,2022-02-20 09:01:43",feb_2022_20
0,23.638086,33.800507,172.16077,104005002ADC3700,Kharkiv,2020-10-08 08:56:00,oct_2020_08
0.027117403,17.601395,59.41338,151.93852,10300100BFBC7400,Kharkiv,2021-05-28 08:32:32,may_2021_28
0.006934465,28.581863,60.5608,165.31482,104001006ACC1E00,Kharkiv,2021-05-25 09:01:10,may_2021_25
0.19598787,9.931218,51.586605,159.86226,10300100D1CC0E00,Kharkiv,2022-04-24 08:41:58,apr_2022_24
"0.019615348,0.040010054","19.967249,24.886547","32.190228,32.200054","167.81042,167.90724","104005001FDC5100,104005001FDC5000",Kharkiv,"2020-03-01 09:05:51,2020-03-01 09:05:28",mar_2020_01
0.0050175725,27.489943,60.363464,157.99377,104001006CC4A300,Kharkiv,2021-07-14 08:54:48,jul_2021_14
0.0074591935,15.623609,48.252274,158.44127,103054001ADF2B00,Kharkiv,2022-04-16 08:36:32,apr_2022_16
0.033114374,24.741793,17.420311,159.92104,10300100B202AD00,Kharkiv,2021-01-18 08:23:43,jan_2021_18
0.43285435,11.896423,44.584385,158.85695,104005003FDC9500,Kharkiv,2022-04-05 08:37:30,apr_2022_05
0.009208983,9.331826,58.849823,158.60352,1040050042DC2A00,Kharkiv,2022-05-20 08:44:49,may_2022_20
"0.012126609,0.0","21.687187,20.23958","33.234478,33.103107","172.85158,173.11314","10300100C70A9300,10300100C662B200",Kharkiv,"2021-10-10 08:57:47,2021-10-10 08:58:38",oct_2021_10
"0,0","35.00345,35.17614","38.2844,38.308075","154.13354,153.96074","10300100CFD7C800,10300100CFD7C800",Kharkiv,"2022-03-23 08:20:57,2022-03-23 08:20:57",mar_2022_23
0.20065442,39.59607,38.169296,171.28175,10300100CF921000,Kharkiv,2022-03-16 09:16:18,mar_2022_16
0.10331246,25.788687,62.568485,161.70764,10300100A6998300,Kharkiv,2020-06-14 08:58:27,jun_2020_14
0,27.92448,27.458738,162.27628,10300100B5D71B00,Kharkiv,2021-02-19 08:44:45,feb_2021_19
0.00043455424,27.838425,20.938765,174.29924,10300100C8402800,Kharkiv,2021-11-17 08:57:20,b_s1
0,32.355804,38.943336,168.25473,10300100D0405800,Kharkiv,2022-03-19 09:06:04,mar_2022_19
0.0056972043,19.31141,56.302742,163.04024,1040050041DC6700,Kharkiv,2022-05-08 08:51:57,may_2022_08
0.020181442,24.06886,44.0905,161.99529,10300100A227D500,Kharkiv,2020-04-02 08:46:18,apr_2020_02
0,26.925154,32.959587,165.97404,1040050039DC7A00,Kharkiv,2021-10-09 08:33:56,oct_2021_09
0,29.488876,39.927658,165.71396,10300100D0C41200,Kharkiv,2022-03-22 08:57:40,mar_2022_22
0.15480718,27.922958,60.042027,145.35849,1050010016C3A500,Kharkiv,2019-06-16 08:22:36,jun_2019_16
0.03927284,14.346237,50.578545,159.35635,105054001DDDD600,Kharkiv,2022-04-22 08:40:13,apr_2022_22
0.011583421,50.049816,41.92954,145.40076,105054001CDDCC00,Kharkiv,2022-04-07 07:55:58,apr_2022_07
0.00043455424,27.838425,20.938765,174.29924,10300100C8402800,Kharkiv,2021-11-17 08:57:20,nov_2021_17
"0.0,9.616996e-05","15.651176,16.502733","60.698944,60.732136","150.60275,150.73698","105001001DB09300,105001001DB09200",Kharkiv,"2020-06-09 08:33:50,2020-06-09 08:33:21",jun_2020_09
0.0045488593,27.775461,56.639652,160.13216,104001006C281500,Kharkiv,2021-08-02 08:55:54,aug_2021_02
0.19300304,9.940916,61.191654,150.66217,10300100C17FF800,Kharkiv,2021-06-24 08:37:41,jun_2021_24
"0.0,0.00048648406","15.802341,21.24105","33.226704,33.193287","169.72867,169.38284","10300500A9F98500,10300500A9F98200",Kharkiv,"2020-10-09 08:48:19,2020-10-09 08:47:08",oct_2020_09
0,22.516636,36.49487,156.96228,105005000ADD5F01,Kharkiv,2022-03-17 08:29:57,mar_2022_17
0.00025056125,19.498451,54.650856,156.52158,10300100D225BE00,Kharkiv,2022-05-05 08:36:10,may_2022_05
0.10241036,23.336617,60.70487,161.98318,10300100C2A7AB00,Kharkiv,2021-07-15 09:03:27,jul_2021_15
0,20.68997,37.24107,167.29323,1030050084F95800,Konotop,2019-03-18 09:14:59,mar_2019_18
0,27.23997,38.61888,166.98354,105054001ADDD800,Konotop,2022-03-21 09:13:28,mar_2022_21
0,23.092411,50.906776,158.17862,10500500EBDD6C00,Konotop,2021-08-16 08:55:39,aug_2021_16
0.17035417,28.303253,53.825275,161.74205,10300100AAA08D00,Konotop,2020-08-07 09:09:01,aug_2020_07
0,11.551155,59.136295,156.96907,10300100AA0B4E00,Konotop,2020-07-11 09:02:39,jul_2020_11
0,15.4595,20.321068,174.10014,105005007CDD8500,Konotop,2019-11-15 09:08:20,nov_2019_15
0,21.350998,25.216358,174.49036,1040010062A45900,Konotop,2020-10-28 09:09:34,oct_2020_28
0,26.441153,35.17398,157.03516,10500100152D8300,Katerynivka,2019-03-18 08:38:18,mar_2019_18
0,28.526396,40.14136,165.20586,105005004DDD5F00,Katerynivka,2019-03-27 09:04:47,mar_2019_27
"0.014219267,0.06348879","14.315149,5.728513","55.707405,55.79062","152.55467,153.04816","10300500A5F8B200,10300500A5F8B300",Katerynivka,"2020-07-25 08:46:43,2020-07-25 08:47:00",jul_2020_25
0,28.819212,50.61458,159.30762,10500500EBDD6900,Katerynivka,2021-08-16 08:55:17,aug_2021_16
0,16.010977,44.089737,166.75717,10300500A8F8D300,Katerynivka,2020-09-06 09:03:18,sep_2020_06
0.12788224,26.902105,44.080116,168.32036,10300100A3151800,Katerynivka,2020-04-04 09:13:30,apr_2020_04
0.051723447,7.0283027,29.616661,164.38554,103005009AF94B00,Katerynivka,2020-02-29 09:02:12,feb_2020_29
0.00977619,17.58748,44.706184,164.89685,10300500A8F95200,Kramatorsk,2020-09-12 08:43:24,sep_2020_12
0,27.370018,35.6773,161.02324,10300500C0F89A00,Kramatorsk,2021-10-03 08:17:14,oct_2021_03
0.19133039,27.694765,32.67292,160.69406,10300100AF14CE00,Kramatorsk,2020-10-10 08:11:20,oct_2020_10
0,8.138715,19.754004,169.66374,103001009F2E0000,Kramatorsk,2019-11-24 08:35:05,nov_2019_24
0.0014919073,26.151184,42.191917,157.3576,105001001FAD5E00,Kramatorsk,2020-09-15 08:18:13,sep_2020_15
0,30.02225,18.37313,164.07736,104001007291DA00,Kramatorsk,2022-01-12 08:32:41,b_s1
0,29.048439,31.327097,162.58704,10500100205D6A00,Kramatorsk,2020-10-15 08:15:27,oct_2020_15
0,23.039846,64.1654,162.22064,1030010096084C00,Kramatorsk,2019-06-27 08:58:57,jun_2019_27
0,26.479761,43.496487,159.71165,1030050085F94100,Kramatorsk,2019-03-30 08:35:57,mar_2019_30
0.16720472,27.245302,61.65554,156.80652,104001004C088700,Kramatorsk,2019-05-27 08:40:46,may_2019_27
0,30.02225,18.37313,164.07736,104001007291DA00,Kramatorsk,2022-01-12 08:32:41,jan_2022_12
0,27.370018,35.6773,161.02324,10300500C0F89A00,Kramatorsk,2021-10-03 08:17:14,b_s2
0,30.764957,23.507767,177.8533,103001009E0CFC00,Kramatorsk,2019-11-15 09:06:28,nov_2019_15
0.0011689006,13.195299,18.138056,168.93887,10300500ACF8D000,Kramatorsk,2020-12-08 08:35:42,dec_2020_08
0.17871481,10.065392,55.67742,162.66565,1040050022DCB600,Kramatorsk,2020-05-02 08:46:46,may_2020_02
0.14080963,9.51597,48.321033,161.76112,10500500EFDD6300,Kramatorsk,2021-09-01 08:41:06,sep_2021_01
"0,0","27.536755,18.670616","22.545584,22.564877","173.39424,173.66216","105001002849EB00,105001002849ED00",Drohobych,"2021-11-13 09:44:40,2021-11-13 09:45:43",nov_2021_13
0.0053856717,23.086613,38.48563,165.00195,104001004A78AB00,Drohobych,2019-03-17 09:47:55,mar_2019_17
"0.006681761,0.0","15.5853,19.344597","35.256893,35.286438","171.43423,171.76472","10300500C0F90400,10300500C0F90500",Drohobych,"2021-10-06 09:46:11,2021-10-06 09:46:23",oct_2021_06
0,6.3724804,20.780083,170.56323,10500500BDDD5B00,Drohobych,2020-11-19 09:34:03,nov_2020_19
0.0895831,27.777256,22.211283,166.51674,1030050096F95500,Drohobych,2019-11-12 09:17:48,nov_2019_12
"0,0","11.65037,18.933878","19.523708,19.544098","168.13564,168.25899","103001008A0D5000,1030010088033600",Drohobych,"2019-01-19 09:48:56,2019-01-19 09:48:38",jan_2019_19
0,17.027725,40.18705,160.38306,1030050084F9BC00,Drohobych,2019-03-23 09:32:57,mar_2019_23
0,11.756337,61.50848,149.7749,10300100BE29AA00,Velykodolynske,2021-05-22 08:54:27,may_2021_22
0,6.5620127,56.84731,154.2611,105005006DDD6F00,Velykodolynske,2019-08-11 09:05:24,aug_2019_11
0,13.468238,40.591312,162.93047,10500500B6DD8100,Velykodolynske,2020-09-27 08:56:33,sep_2020_27
0.13168043,18.528656,58.882988,162.6547,1040050022DCDB00,Velykodolynske,2020-05-04 09:17:36,may_2020_04
"0.10066915,0.059326466","14.843537,19.607212","20.967358,20.981882","167.72061,167.9323","104005001DDCC200,104005001DDCC300",Velykodolynske,"2020-01-11 09:15:26,2020-01-11 09:16:18",jan_2020_11
0.012250288,23.446783,53.311398,155.73015,1040050022DBF500,Velykodolynske,2020-04-20 08:57:59,apr_2020_20
0.028213251,19.487171,20.714144,163.48314,1050050082DD8E00,Velykodolynske,2020-01-14 08:59:38,jan_2020_14
0,11.349457,24.694757,160.92043,1030050099F8BC00,Velykodolynske,2020-02-02 08:58:32,feb_2020_02
0.07189785,41.206562,45.206577,163.04337,10300100D0773400,Velykodolynske,2022-03-27 09:15:22,mar_2022_27
"0,0","8.21035,15.609437","55.32435,55.293774","154.09273,153.93356","104001006D0E9700,104001006D391D00",Velykodolynske,"2021-08-15 09:02:24,2021-08-15 09:02:38",aug_2021_15
0.03346028,30.028503,31.588247,154.11052,104005003EDBF200,Velykodolynske,2022-02-26 08:42:02,feb_2022_26
0,3.947439,61.657215,152.77779,1050050019DED300,Velykodolynske,2022-05-20 09:00:21,may_2022_20
0.07008791,22.865868,58.983723,142.52306,105005006ADD4600,Velykodolynske,2019-07-25 08:45:48,jul_2019_25
0,19.434856,19.893063,162.53561,1050010013D61C00,Velykodolynske,2019-01-09 08:53:19,jan_2019_09
0.13000342,37.079536,41.006775,164.62312,10300100D0C6F800,Velykodolynske,2022-03-16 09:19:55,mar_2022_16
0,18.147207,22.150375,169.0104,1030050081F92000,Velykodolynske,2019-01-17 09:23:25,jan_2019_17
0.09502027,18.90991,53.73851,160.4059,1050050094DD5300,Velykodolynske,2020-04-19 09:09:35,apr_2020_19
0.020888919,28.306404,21.387894,165.10632,10400100621A7D00,Velykodolynske,2020-11-27 08:45:42,nov_2020_27
"0.025625275,0.029940873","21.714645,13.786258","65.39629,65.47477","156.2773,156.73253","1040050016DBF200,1040050016DBF300",Velykodolynske,"2019-06-30 09:19:19,2019-06-30 09:19:33",jun_2019_30
0.16812384,15.375898,51.738438,159.81932,104001006B615C00,Velykodolynske,2021-08-28 09:08:01,aug_2021_28
0.0027564801,29.128578,57.63655,167.37933,1040050018DBF900,Velykodolynske,2019-08-14 09:34:09,aug_2019_14
0.03337422,23.966167,62.787876,157.23125,10300100C23A7300,Velykodolynske,2021-07-20 09:20:10,jul_2021_20
0.003173089,6.690991,43.170338,159.43834,10300100BB4F8000,Velykodolynske,2021-03-23 09:04:19,mar_2021_23
0,23.911688,47.13753,159.36684,104001006C85B700,Velykodolynske,2021-09-09 08:59:01,sep_2021_09
