"Image","legacyId","City","Oblast","Raion","Date","acquisitionDate","DateTime","Year","Month","Day","Hour","WeekDay","AOI_area_sqkm","AOI_area_covered_sqkm","AOI_area_covered_perc","Perc_area_covered_by_feature","N_features_in_img","Selection_reason","Image_resolution","cloudCover","offNadirAngle","sunElevation","sunAzimuth","Npop_aoi","Npop_img","Proportion","Pop_threshold","Ncars"
"Pletenivka_aug_2020_27","10300500A7F97200","Pletenivka","Kharkiv","Vovchanskyi","aug_2020_27","2020-08-27 08:31:51",2020-08-27 08:31:51,2020,8,27,8,"Thursday",264.5129849,174.0768684,0.6581033,"0.658",1,"Border checkpoints",0.4,0.0018155432,9.312436,47.834606,156.89503,26550.3671875,24384.8125,0.918435979728388,"Above",415
"Pletenivka_jul_2021_28","10500500E8DD6500","Pletenivka","Kharkiv","Vovchanskyi","jul_2021_28","2021-07-28 09:02:42",2021-07-28 09:02:42,2021,7,28,9,"Wednesday",264.5129849,226.4654928,0.85616021,"0.856",1,"Border checkpoints",0.5,0,29.243305,57.969666,163.80591,26550.3671875,25732.19921875,0.969184306831915,"Above",236
"Pletenivka_jul_2022_02","104054001BFB9300","Pletenivka","Kharkiv","Vovchanskyi","jul_2022_02","2022-07-02 08:35:19",2022-07-02 08:35:19,2022,7,2,8,"Saturday",264.5129849,147.7349624,0.558516862,"0.559",1,"Border checkpoints",0.32,0.00012676304,9.364312,60.49058,150.49261,26550.3671875,23056.291015625,0.868398197765038,"Above",499
"Pletenivka_may_2022_13","103054001CDF2700","Pletenivka","Kharkiv","Vovchanskyi","may_2022_13","2022-05-13 08:41:22",2022-05-13 08:41:22,2022,5,13,8,"Friday",264.5129849,144.3370647,0.545670999,"0.546",1,"Border checkpoints",0.4,0.010792182,14.993248,56.961533,158.80571,26550.3671875,25058.509765625,0.943810290406177,"Above",313
"Pletenivka_sep_2020_12","10300500A8F95100","Pletenivka","Kharkiv","Vovchanskyi","sep_2020_12","2020-09-12 08:43:13",2020-09-12 08:43:13,2020,9,12,8,"Saturday",264.5129849,144.8242858,0.547512954,"0.548",1,"Border checkpoints",0.5,0.0022190514,19.290216,42.92328,164.67307,26550.3671875,22484.572265625,0.8468648326721,"Above",138
"Poltava_dec_2021_26","1040010072AA6100,1040010071A62200","Poltava","Poltava","Poltavska","dec_2021_26","2021-12-26 09:04:01,2021-12-26 09:04:11",2021-12-26 09:04:01,2021,12,26,9,"Sunday",170.2024165,170.2024254,1.000000052,"0.898,0.102",2,"Urban area 1",0.3,0,23.784100978,16.749632464,170.8037796,297834.3125,299061.8125,1.00412141901884,"Above",1429
"Poltava_feb_2020_19","103005009AF89800","Poltava","Poltava","Poltavska","feb_2020_19","2020-02-19 08:31:44",2020-02-19 08:31:44,2020,2,19,8,"Wednesday",170.2024165,168.5912491,0.990533816,"0.991",1,"Urban area 1",0.5,0,26.19156,26.463213,156.92644,297834.3125,298678.5625,1.00283462974065,"Above",604
"Poltava_feb_2021_19","10300100B4C8E300","Poltava","Poltava","Poltavska","feb_2021_19","2021-02-19 08:43:24",2021-02-19 08:43:24,2021,2,19,8,"Friday",170.2024165,94.9990667,0.558153454,"0.558",1,"Urban area 1",0.5,0,16.210358,27.424007,160.06055,297834.3125,222494.09375,0.747039828562399,"Above",441
"Poltava_feb_2022_21","104005003DDCDD00,104005003DDCDE00","Poltava","Poltava","Poltavska","feb_2022_21","2022-02-21 09:01:43,2022-02-21 09:02:00",2022-02-21 09:01:43,2022,2,21,9,"Monday",170.2024165,170.2024167,1.000000001,"0.821,0.179",2,"Urban area 1",0.3,3.513171782e-05,19.544814407,28.943363421,164.85737889,297834.3125,299061.8125,1.00412141901884,"Above",12618
"Poltava_nov_2019_23","1030050097F8CA00,1030050097F8C900","Poltava","Poltava","Poltavska","nov_2019_23","2019-11-23 09:11:53,2019-11-23 09:11:30",2019-11-23 09:11:53,2019,11,23,9,"Saturday",170.2024165,170.2024165,1,"0.873,0.127",2,"Urban area 1",0.5,7.97694747e-06,22.77006215,20.274832818,175.895989,297834.3125,299061.8125,1.00412141901884,"Above",894
"Poltava_oct_2019_08","104005001ADC8800,104005001ADC8700","Poltava","Poltava","Poltavska","oct_2019_08","2019-10-08 09:07:37,2019-10-08 09:07:26",2019-10-08 09:07:37,2019,10,8,9,"Tuesday",170.2024165,170.2024164,0.999999999,"0.599,0.401",2,"Urban area 1",0.3,0.10012881331,17.002952465,34.552519753,173.37200699,297834.3125,299061.8125,1.00412141901884,"Above",13266
"Poltava_oct_2019_15","1040010052448000","Poltava","Poltava","Poltavska","oct_2019_15","2019-10-15 09:18:21",2019-10-15 09:18:21,2019,10,15,9,"Tuesday",170.2024165,132.5791121,0.778949646,"0.779",1,"Urban area 1",0.3,0,25.205164,32.090214,177.18056,297834.3125,237699.65625,0.798093591885925,"Above",4741
"Poltava_oct_2019_20","1040010053756D00","Poltava","Poltava","Poltavska","oct_2019_20","2019-10-20 08:58:48",2019-10-20 08:58:48,2019,10,20,8,"Sunday",170.2024165,85.98424915,0.505188181,"0.505",1,"Urban area 1",0.3,0,6.461966,29.99675,172.15794,297834.3125,188700.671875,0.633575998316178,"Above",4096
"Porubne_mar_2019_10","103001008D266E00","Porubne","Chernivtsi","Hlybotskyi","mar_2019_10","2019-03-10 09:10:52",2019-03-10 09:10:52,2019,3,10,9,"Sunday",300.3042412,177.0830003,0.589678652,"0.59",1,"Border checkpoints / Urban area 2",0.5,0.075173095,24.192272,35.04631,156.98277,36289.3125,20516.0546875,0.565347020214285,"Above",65
"Porubne_mar_2022_30","105005000EDEA700","Porubne","Chernivtsi","Hlybotskyi","mar_2022_30","2022-03-30 09:42:04",2022-03-30 09:42:04,2022,3,30,9,"Wednesday",300.3042412,215.8199728,0.718671078,"0.719",1,"Border checkpoints / Urban area 2",0.5,0.078606024,28.093575,45.28141,166.40927,36289.3125,24040.65234375,0.662471970053166,"Above",15
"Rava-Ruska_feb_2021_26","10300500AFF89C00","Rava-Ruska","Lviv","Zhovkivskyi","feb_2021_26","2021-02-26 09:24:32",2021-02-26 09:24:32,2021,2,26,9,"Friday",134.4771938,111.9378946,0.832393148,"0.832",1,"Border checkpoints",0.5,0,29.13384,28.929739,158.97414,20442.205078125,19829.046875,0.970005280703248,"Above",20
"Rava-Ruska_jan_2020_07","10300100A2550200","Rava-Ruska","Lviv","Zhovkivskyi","jan_2020_07","2020-01-07 09:54:04",2020-01-07 09:54:04,2020,1,7,9,"Tuesday",134.4771938,134.4771938,1,"1",1,"Border checkpoints",0.5,0,22.618025,16.808321,170.94913,20442.205078125,20608.130859375,1.00811682402245,"Above",10
"Rava-Ruska_jan_2020_13","104005001DDCE000,104005001DDCE100","Rava-Ruska","Lviv","Zhovkivskyi","jan_2020_13","2020-01-13 09:45:04,2020-01-13 09:45:15",2020-01-13 09:45:04,2020,1,13,9,"Monday",134.4771938,128.3462026,0.954408692,"0.925,0.029",2,"Border checkpoints",0.3,0.148539298316562,16.9792947997904,17.5385340461216,168.044253280922,20442.205078125,20265.203125,0.991341347352277,"Above",160
"Rava-Ruska_jan_2020_15","1050050082DD9600","Rava-Ruska","Lviv","Zhovkivskyi","jan_2020_15","2020-01-15 09:35:41",2020-01-15 09:35:41,2020,1,15,9,"Wednesday",134.4771938,119.3970313,0.887860818,"0.888",1,"Border checkpoints",0.4,0,22.695591,17.584787,165.783,20442.205078125,20130.5859375,0.984756089696094,"Above",20
"Rava-Ruska_jan_2022_29","1040010071375400","Rava-Ruska","Lviv","Zhovkivskyi","jan_2022_29","2022-01-29 09:39:04",2022-01-29 09:39:04,2022,1,29,9,"Saturday",134.4771938,105.5330371,0.784765313,"0.785",1,"Border checkpoints",0.3,0.075694464,13.340978,20.795727,164.81303,20442.205078125,19752.990234375,0.966284711403883,"Above",188
"Rava-Ruska_mar_2022_18","10300500C8F8A700","Rava-Ruska","Lviv","Zhovkivskyi","mar_2022_18","2022-03-18 09:45:12",2022-03-18 09:45:12,2022,3,18,9,"Friday",134.4771938,132.4895634,0.985219573,"0.985",1,"Border checkpoints",0.5,0.008267634,31.701468,38.033432,164.60533,20442.205078125,20531.345703125,1.00436061690308,"Above",112
"Rava-Ruska_mar_2022_28","104005003FDC3500","Rava-Ruska","Lviv","Zhovkivskyi","mar_2022_28","2022-03-28 09:49:55",2022-03-28 09:49:55,2022,3,28,9,"Monday",134.4771938,97.46173914,0.724745486,"0.725",1,"Border checkpoints",0.3,0,27.663116,42.187088,166.18207,20442.205078125,19506.232421875,0.954213713605115,"Above",852
"Rava-Ruska_may_2022_17","1040050042DBF200","Rava-Ruska","Lviv","Zhovkivskyi","may_2022_17","2022-05-17 09:36:04",2022-05-17 09:36:04,2022,5,17,9,"Tuesday",134.4771938,63.87237109,0.474968054,"0.475",1,"Border checkpoints",0.4,0.013090166,29.750038,57.841766,159.19801,20442.205078125,11566.669921875,0.565823005770174,"Above",197
"Reni_aug_2019_17","10300100988E2800","Reni","Odessa","Reniiskyi","aug_2019_17","2019-08-17 09:21:10",2019-08-17 09:21:10,2019,8,17,9,"Saturday",264.9109619,127.6306288,0.481786891,"0.482",1,"Border checkpoints",0.4,0.006573918,12.819642,56.489925,157.56325,19126.8046875,16235.08984375,0.848813490230293,"Above",113
"Reni_aug_2020_07","10300100A9155F00,10300100AABF0700","Reni","Odessa","Reniiskyi","aug_2020_07","2020-08-07 09:09:42,2020-08-07 09:10:44",2020-08-07 09:09:42,2020,8,7,9,"Friday",264.9109619,264.9110724,1.000000417,"0.989,0.011",2,"Border checkpoints",0.5,0.13688047538,10.083695045,58.104730283,150.6168279,19126.8046875,19143.423828125,1.0008688926821,"Above",235
"Reni_jul_2021_28","104001006CAFB500","Reni","Odessa","Reniiskyi","jul_2021_28","2021-07-28 09:17:29",2021-07-28 09:17:29,2021,7,28,9,"Wednesday",264.9109619,100.2912851,0.378584881,"0.379",1,"Border checkpoints",0.3,0,27.883644,61.349663,151.40085,19126.8046875,13106.13671875,0.685223534870688,"Above",278
"Reni_mar_2022_24","10300500C8F91100,105005000DDE7C00","Reni","Odessa","Reniiskyi","mar_2022_24","2022-03-24 09:24:24,2022-03-24 09:25:06",2022-03-24 09:24:24,2022,3,24,9,"Thursday",264.9109619,139.8005588,0.527726591,"0.515,0.013",2,"Border checkpoints",0.5,0.000756592215719697,16.0304926628788,44.8892136363636,162.585498712121,19126.8046875,16222.416015625,0.848150868933528,"Above",170
"Reni_mar_2022_26","104005003FDC1700","Reni","Odessa","Reniiskyi","mar_2022_26","2022-03-26 09:20:45",2022-03-26 09:20:45,2022,3,26,9,"Saturday",264.9109619,71.16323457,0.268630766,"0.269",1,"Border checkpoints",0.3,0.00072155765,21.545778,45.480816,161.24359,19126.8046875,11204.501953125,0.585801033480909,"Above",436
"Rivne_aug_2019_21","1040050018DC5F00,1040050018DC6000","Rivne","Rivne","Rivnenska","aug_2019_21","2019-08-21 09:44:00,2019-08-21 09:44:22",2019-08-21 09:44:00,2019,8,21,9,"Wednesday",200.1701094,200.1701066,0.999999986,"0.891,0.109",2,"Urban area 1",0.3,0,11.345121941,51.123526175,166.6394314,315465.625,316005.625,1.00171175544087,"Above",16537
"Rivne_aug_2022_23","10300500D3F89E00,10300500D3F89D00","Rivne","Rivne","Rivnenska","aug_2022_23","2022-08-23 09:24:37,2022-08-23 09:24:23",2022-08-23 09:24:37,2022,8,23,9,"Tuesday",200.1701094,200.1700874,0.99999989,"0.998,0.002",2,"Urban area 1",0.4,0,8.1719854594,49.46582481,159.77585766,315465.625,316005.625,1.00171175544087,"Above",8982
"Rivne_mar_2020_29","105005008EDD8F00,105005008EDD8E00","Rivne","Rivne","Rivnenska","mar_2020_29","2020-03-29 09:39:06,2020-03-29 09:39:29",2020-03-29 09:39:06,2020,3,29,9,"Sunday",200.1701094,200.1700526,0.999999717,"0.750,0.250",2,"Urban area 1",0.4,0,20.87858675,42.4352665,166.32033,315465.625,316005.625,1.00171175544087,"Above",7820
"Rivne_nov_2021_06","104005003ADCAD00","Rivne","Rivne","Rivnenska","nov_2021_06","2021-11-06 09:13:48",2021-11-06 09:13:48,2021,11,6,9,"Saturday",200.1701094,199.740684,0.997854698,"0.998",1,"Urban area 1",0.3,0,28.402338,22.795797,168.32309,315465.625,316650.78125,1.00375684751706,"Above",3965
"Rivne_oct_2021_06","1040050039DC4B00","Rivne","Rivne","Rivnenska","oct_2021_06","2021-10-06 09:24:05",2021-10-06 09:24:05,2021,10,6,9,"Wednesday",200.1701094,193.92896,0.968820773,"0.969",1,"Urban area 1",0.3,0.01565432,6.6625214,33.711575,168.29448,315465.625,313049.40625,0.992340785941416,"Above",14379
"Sarny_feb_2022_14","10300100CE027900","Sarny","Rivne","Sarnenskyi","feb_2022_14","2022-02-14 09:22:50",2022-02-14 09:22:50,2022,2,14,9,"Monday",135.1383596,134.8872576,0.998141889,"0.998",1,"Urban area 3",0.5,0,29.215473,24.365828,162.6212,47703.99609375,47947.06640625,1.00509538681041,"Above",187
"Sarny_feb_2022_27","10300100CE37C000","Sarny","Rivne","Sarnenskyi","feb_2022_27","2022-02-27 09:43:47",2022-02-27 09:43:47,2022,2,27,9,"Sunday",135.1383596,135.1383596,1,"1",1,"Urban area 3",0.5,0.022685036,27.419039,29.887096,167.86427,47703.99609375,47965.2890625,1.0054773811451,"Above",335
"Sarny_jun_2019_05","104001004BB04E00","Sarny","Rivne","Sarnenskyi","jun_2019_05","2019-06-05 09:21:15",2019-06-05 09:21:15,2019,6,5,9,"Wednesday",135.1383596,135.1383596,1,"1",1,"Urban area 3",0.3,0.09423081,27.204037,59.59779,156.4709,47703.99609375,47965.2890625,1.0054773811451,"Above",873
"Sarny_sep_2020_16","10300500A8F9A300,10300500A8F9A200","Sarny","Rivne","Sarnenskyi","sep_2020_16","2020-09-16 09:34:57,2020-09-16 09:34:36",2020-09-16 09:34:57,2020,9,16,9,"Wednesday",135.1383596,135.1384991,1.000001032,"0.740,0.260",2,"Urban area 3",0.5,0,16.63966914,40.68605742,168.9321926,47703.99609375,47965.2890625,1.0054773811451,"Above",344
"Shehyni_apr_2022_04","105005000FDEAE00","Shehyni","Lviv","Mostyskyi","apr_2022_04","2022-04-04 09:25:15",2022-04-04 09:25:15,2022,4,4,9,"Monday",113.4381253,102.3402483,0.902168015,"0.902",1,"Border checkpoints",0.4,0.09735508,25.831255,43.994286,156.87874,5850.3056640625,5174.58642578125,0.884498472886282,"Above",411
"Shehyni_apr_2022_10","1050050010DECF00","Shehyni","Lviv","Mostyskyi","apr_2022_10","2022-04-10 09:43:32",2022-04-10 09:43:32,2022,4,10,9,"Sunday",113.4381253,94.67044011,0.834555754,"0.835",1,"Border checkpoints",0.5,0.099971354,27.094791,47.30237,163.04898,5850.3056640625,4876.28466796875,0.833509383607594,"Above",227
"Shehyni_apr_2022_14","1040050040DBF800","Shehyni","Lviv","Mostyskyi","apr_2022_14","2022-04-14 09:17:09",2022-04-14 09:17:09,2022,4,14,9,"Thursday",113.4381253,113.3297526,0.999044654,"0.999",1,"Border checkpoints",0.3,0,28.15376,47.213688,153.61938,5850.3056640625,5881.431640625,1.00532040176186,"Above",220
"Shehyni_jan_2019_19","103001008A30BC00,103001008B4DD900","Shehyni","Lviv","Mostyskyi","jan_2019_19","2019-01-19 09:49:34,2019-01-19 09:49:53",2019-01-19 09:49:34,2019,1,19,9,"Saturday",113.4381253,113.4381207,0.999999959,"0.751,0.249",2,"Border checkpoints",0.4,0,13.189313056,19.485167155,167.88430959,5850.3056640625,5892.5732421875,1.0072248495296,"Above",17
"Shehyni_jun_2019_01","1040050014DCA200,1040050014DCA100","Shehyni","Lviv","Mostyskyi","jun_2019_01","2019-06-01 09:57:39,2019-06-01 09:57:30",2019-06-01 09:57:39,2019,6,1,9,"Saturday",113.4381253,40.52998713,0.357287173,"0.320,0.037",2,"Border checkpoints",0.3,0.187891904313726,26.8960854733894,61.835437140056,165.882514957983,5850.3056640625,3248.8447265625,0.555329056825122,"Above",868
"Shehyni_jun_2019_02","103005008BF92100","Shehyni","Lviv","Mostyskyi","jun_2019_02","2019-06-02 09:20:46",2019-06-02 09:20:46,2019,6,2,9,"Sunday",113.4381253,60.46429,0.533015596,"0.533",1,"Border checkpoints",0.5,0.19995403,28.250196,59.647255,148.7633,5850.3056640625,3320.47021484375,0.567572090333822,"Above",22
"Shehyni_jun_2021_21","1040050033DC8600","Shehyni","Lviv","Mostyskyi","jun_2021_21","2021-06-21 09:27:51",2021-06-21 09:27:51,2021,6,21,9,"Monday",113.4381253,26.15994407,0.230609806,"0.231",1,"Border checkpoints",0.4,0.14130303,29.76981,60.993355,149.47148,5850.3056640625,3500.83984375,0.598402894613713,"Above",874
"Shehyni_jun_2022_18","10300100D5155900","Shehyni","Lviv","Mostyskyi","jun_2022_18","2022-06-18 09:56:04",2022-06-18 09:56:04,2022,6,18,9,"Saturday",113.4381253,113.3813296,0.999499325,"0.999",1,"Border checkpoints",0.5,0.07795308,21.54851,63.034477,163.13937,5850.3056640625,5892.5732421875,1.0072248495296,"Above",461
"Shehyni_mar_2022_12","10300500C7F96000","Shehyni","Lviv","Mostyskyi","mar_2022_12","2022-03-12 10:04:44",2022-03-12 10:04:44,2022,3,12,10,"Saturday",113.4381253,113.4381253,1,"1",1,"Border checkpoints",0.5,0.0015858508,29.127996,36.658863,169.64917,5850.3056640625,5892.400390625,1.00719530379773,"Above",102
"Shehyni_mar_2022_28","104005003FDC3600","Shehyni","Lviv","Mostyskyi","mar_2022_28","2022-03-28 09:50:08",2022-03-28 09:50:08,2022,3,28,9,"Monday",113.4381253,95.84408719,0.844901897,"0.845",1,"Border checkpoints",0.4,0,29.488932,42.439747,165.56252,5850.3056640625,5552.9599609375,0.949174330334302,"Above",474
"Shehyni_may_2021_09","1040050031DC4100","Shehyni","Lviv","Mostyskyi","may_2021_09","2021-05-09 09:46:39",2021-05-09 09:46:39,2021,5,9,9,"Sunday",113.4381253,64.66545554,0.57005046,"0.57",1,"Border checkpoints",0.4,0,35.027225,56.837124,163.43839,5850.3056640625,5525.16357421875,0.944423059492251,"Above",113
"Shehyni_may_2021_24","10300500B4F96500","Shehyni","Lviv","Mostyskyi","may_2021_24","2021-05-24 09:20:48",2021-05-24 09:20:48,2021,5,24,9,"Monday",113.4381253,43.87618849,0.386785205,"0.387",1,"Border checkpoints",0.5,0.11897403,34.10905,58.38713,150.38031,5850.3056640625,4779.34130859375,0.816938735005332,"Above",174
"Shehyni_may_2022_12","1040050041DCB300","Shehyni","Lviv","Mostyskyi","may_2022_12","2022-05-12 09:53:40",2022-05-12 09:53:40,2022,5,12,9,"Thursday",113.4381253,97.348288,0.858161996,"0.858",1,"Border checkpoints",0.4,0.00021565707,29.645653,57.976215,166.06589,5850.3056640625,4966.20751953125,0.84888000810588,"Above",1218
"Shehyni_sep_2019_13","1030050093F8E900,1030050093F8E800","Shehyni","Lviv","Mostyskyi","sep_2019_13","2019-09-13 09:26:41,2019-09-13 09:26:29",2019-09-13 09:26:41,2019,9,13,9,"Friday",113.4381253,113.4382071,1.000000721,"0.833,0.167",2,"Border checkpoints",0.5,0.026841545752,24.274470244,42.689361486,160.29966104,5850.3056640625,5892.5732421875,1.0072248495296,"Above",152
"Smila_feb_2020_19","1050050086DD5E00","Smila","Cherkasy","Smilianskyi","feb_2020_19","2020-02-19 09:13:55",2020-02-19 09:13:55,2020,2,19,9,"Wednesday",329.858095,188.6616507,0.571947918,"0.572",1,"Urban area 2",0.4,0.084354416,18.907766,28.479788,165.35323,72838.1015625,64574.26953125,0.886545202936693,"Above",1269
"Smila_jan_2019_09","103001008B4BCC00,10300100895E3100,103001008AC1E000","Smila","Cherkasy","Smilianskyi","jan_2019_09","2019-01-09 09:17:29,2019-01-09 09:17:46,2019-01-09 09:17:10",2019-01-09 09:17:29,2019,1,9,9,"Wednesday",329.858095,329.8583677,1.000000827,"0.620,0.354,0.025",3,"Urban area 2",0.5,0.025516486952953,21.1753315175175,17.9580691671672,169.748793393393,72838.1015625,73010.703125,1.00236966036727,"Above",18
"Smila_mar_2019_18","1030050084F95200","Smila","Cherkasy","Smilianskyi","mar_2019_18","2019-03-18 09:16:03",2019-03-18 09:16:03,2019,3,18,9,"Monday",329.858095,181.9568667,0.55162165,"0.552",1,"Urban area 2",0.4,0.00019475401,11.078836,39.06071,165.58139,72838.1015625,64198.90625,0.881391811055276,"Above",1211
"Smila_nov_2021_12","10500500FCDD9B00","Smila","Cherkasy","Smilianskyi","nov_2021_12","2021-11-12 09:10:06",2021-11-12 09:10:06,2021,11,12,9,"Friday",329.858095,201.3164312,0.610312235,"0.61",1,"Urban area 2",0.4,0,21.756433,22.926239,173.13846,72838.1015625,64882.6953125,0.890779604639013,"Above",1145
"Solotvino_apr_2022_15","1050050012DE8000","Solotvino","Zakarpattia","Tiachivskyi","apr_2022_15","2022-04-15 09:25:35",2022-04-15 09:25:35,2022,4,15,9,"Friday",152.8052416,149.9798591,0.981509911,"0.982",1,"Border checkpoints / Urban area 2",0.4,0,9.354484,50.038033,157.02943,56542.4140625,56942.59375,1.00707751329927,"Above",1694
"Solotvino_jun_2019_10","1030010093434A00","Solotvino","Zakarpattia","Tiachivskyi","jun_2019_10","2019-06-10 09:26:40",2019-06-10 09:26:40,2019,6,10,9,"Monday",152.8052416,101.9033952,0.66688416,"0.667",1,"Border checkpoints / Urban area 2",0.5,0.11087776,17.242704,63.137043,149.85638,56542.4140625,46311.1953125,0.819052318164365,"Above",257
"Solotvino_mar_2022_09","104005003EDC7800","Solotvino","Zakarpattia","Tiachivskyi","mar_2022_09","2022-03-09 09:52:40",2022-03-09 09:52:40,2022,3,9,9,"Wednesday",152.8052416,111.3119149,0.728456129,"0.728",1,"Border checkpoints / Urban area 2",0.4,0.074901916,38.529835,36.97707,166.66637,56542.4140625,43767.78125,0.774069907974227,"Above",203
"Solotvino_mar_2022_12","104005003EDC9600","Solotvino","Zakarpattia","Tiachivskyi","mar_2022_12","2022-03-12 09:00:32",2022-03-12 09:00:32,2022,3,12,9,"Saturday",152.8052416,151.254106,0.989848937,"0.99",1,"Border checkpoints / Urban area 2",0.5,0.07623487,42.046936,34.987057,151.00632,56542.4140625,56973.46875,1.00762356356104,"Above",202
"Storozhynets_feb_2021_04","10300500ADF98500","Storozhynets","Chernivtsi","Storozhynetskyi","feb_2021_04","2021-02-04 09:36:49",2021-02-04 09:36:49,2021,2,4,9,"Thursday",131.7621763,81.1728053,0.616055439,"0.616",1,"Urban area 3",0.5,0.16198547,23.23249,24.630554,165.73022,18927.763671875,15456.654296875,0.816612810938792,"Above",2
"Storozhynets_feb_2021_26","10300500AFF8A200","Storozhynets","Chernivtsi","Storozhynetskyi","feb_2021_26","2021-02-26 09:27:10",2021-02-26 09:27:10,2021,2,26,9,"Friday",131.7621763,98.93881303,0.750889336,"0.751",1,"Urban area 3",0.5,0,29.663223,31.635544,161.77408,18927.763671875,16482.53125,0.870812396843881,"Above",17
"Storozhynets_mar_2019_01","1030050083F8E000","Storozhynets","Chernivtsi","Storozhynetskyi","mar_2019_01","2019-03-01 09:42:08",2019-03-01 09:42:08,2019,3,1,9,"Friday",131.7621763,54.9089579,0.41672777,"0.417",1,"Urban area 3",0.5,0.06980387,17.70297,33.344032,166.04707,18927.763671875,11935.7685546875,0.630595814783075,"Above",225
"Storozhynets_mar_2019_03","1050050048DD5000","Storozhynets","Chernivtsi","Storozhynetskyi","mar_2019_03","2019-03-03 09:30:02",2019-03-03 09:30:02,2019,3,3,9,"Sunday",131.7621763,41.76749658,0.316991551,"0.317",1,"Urban area 3",0.4,0,14.938793,33.546047,162.45595,18927.763671875,11435.9658203125,0.604190015184168,"Above",511
"Sumy_apr_2019_01","1040010049785D00","Sumy","Sumy","Sumska","apr_2019_01","2019-04-01 08:49:02",2019-04-01 08:49:02,2019,4,1,8,"Monday",175.4450935,171.7852542,0.979139689,"0.979",1,"Urban area 1",0.3,0.12104876,28.951668,42.31658,161.09512,276353.59375,276129.59375,0.999189444229907,"Above",5986
"Sumy_feb_2020_29","103005009AF94900,103005009AF94900","Sumy","Sumy","Sumska","feb_2020_29","2020-02-29 09:01:52,2020-02-29 09:01:52",2020-02-29 09:01:52,2020,2,29,9,"Saturday",175.4450935,175.4451198,1.00000015,"0.941,0.059",2,"Urban area 1",0.5,0,19.143114443,30.510155114,165.17945765,276353.59375,276603.625,1.00090475121603,"Above",2500
"Sumy_jul_2022_08","10300100D53C6F00,10300100D53C6F00","Sumy","Sumy","Sumska","jul_2022_08","2022-07-08 09:18:09,2022-07-08 09:18:09",2022-07-08 09:18:09,2022,7,8,9,"Friday",175.4450935,162.7450398,0.927612375,"0.882,0.046",2,"Urban area 1",0.5,0.02243659375,27.0184477758621,61.24112925,166.499463577586,276353.59375,272175.40625,0.984881008988145,"Above",1915
"Sumy_jul_2022_27","10400100792AD900,1040010079589700,10400100792AD900","Sumy","Sumy","Sumska","jul_2022_27","2022-07-27 08:34:44,2022-07-27 08:34:26,2022-07-27 08:34:44",2022-07-27 08:34:44,2022,7,27,8,"Wednesday",175.4450935,175.4070805,0.999783334,"0.681,0.263,0.056",3,"Urban area 1",0.47,0.0062914326533,33.1516433,55.34896746,148.83160759,276353.59375,276603.09375,1.00090282885999,"Above",4013
"Sumy_mar_2020_25","105005008DDD8F00,105005008DDD8F00","Sumy","Sumy","Sumska","mar_2020_25","2020-03-25 08:54:40,2020-03-25 08:54:40",2020-03-25 08:54:40,2020,3,25,8,"Wednesday",175.4450935,175.4451198,1.00000015,"0.941,0.059",2,"Urban area 1",0.5,0,24.526058001,40.115399304,162.90678978,276353.59375,276603.625,1.00090475121603,"Above",3510
"Sumy_mar_2021_28","104005002FDC3400,104005002FDC3400,104005002FDC3500","Sumy","Sumy","Sumska","mar_2021_28","2021-03-28 08:45:45,2021-03-28 08:45:45,2021-03-28 08:46:13",2021-03-28 08:45:45,2021,3,28,8,"Sunday",175.4450935,175.4448412,0.999998562,"0.894,0.059,0.046",3,"Urban area 1",0.3,0.00819365033633634,18.4586288206206,40.7694841701702,160.038729349349,276353.59375,276603.53125,1.00090441197673,"Above",12214
"Sumy_mar_2022_15","105005000ADD4E01","Sumy","Sumy","Sumska","mar_2022_15","2022-03-15 08:55:14",2022-03-15 08:55:14,2022,3,15,8,"Tuesday",175.4450935,136.5252405,0.778165053,"0.778",1,"Urban area 1",0.4,0,22.081064,35.903603,163.03067,276353.59375,264839.25,0.958334742118764,"Above",615
"Sumy_mar_2022_17","105005000ADD5E01,105005000ADD5E01","Sumy","Sumy","Sumska","mar_2022_17","2022-03-17 08:29:23,2022-03-17 08:29:23",2022-03-17 08:29:23,2022,3,17,8,"Thursday",175.4450935,170.1235176,0.969668141,"0.912,0.058",2,"Urban area 1",0.5,0,29.3985924886598,35.2422758907216,155.268573896907,276353.59375,273879.875,0.99104871872143,"Above",519
"Sumy_mar_2022_20","105005000BDD5401,10300500C8F8BD00,105005000BDD5401","Sumy","Sumy","Sumska","mar_2022_20","2022-03-20 08:39:18,2022-03-20 08:30:09,2022-03-20 08:39:18",2022-03-20 08:39:18,2022,3,20,8,"Sunday",175.4450935,174.648606,0.995460189,"0.937,0.055,0.003",3,"Urban area 1",0.5,0,28.4020853175879,37.0440994522613,157.991548211055,276353.59375,276394.375,1.00014756909598,"Above",169
"Sumy_mar_2022_22","10300100D0991E00,10300100D07ADE00,10300100D0991E00","Sumy","Sumy","Sumska","mar_2022_22","2022-03-22 08:55:16,2022-03-22 08:55:24,2022-03-22 08:55:16",2022-03-22 08:55:16,2022,3,22,8,"Tuesday",175.4450935,121.7033641,0.693683487,"0.439,0.198,0.057",3,"Urban area 1",0.5,0,32.3189101887608,38.8261248299712,163.075009985591,276353.59375,173431.53125,0.627571108798002,"Above",838
